CPR_BARN,CPR_MOR
fe2d24683fee44ce66fe425a3128c0cd7fb4a152bea55dc7105197fa586ceb49,909bb175deed0a4c866c2999720c8170d8696ed6fb796be5b161676687413c3e
0ce1efc6a5afda59ed8d4158b8d5db2919daa11273cbde80e99f8c37147f69b0,5abc556a23
53f47688ce15f422742e448f13bd799ac8ee3e9a59766c539c70fb186291b248,0a409a3d8a1cf973136d691e80b7e4b51e099b5d42e8bce390c28f2ee4a5e79e
77afc7a41e6d0aacafe147fbc2860277b00050c70b8c597e3ec0fff4510edd4a,4300b167f48adb4d78360b9c774f81caa5bd48960dd6590dae30acb29c575e4b
9b82fb0c4b669631805798e8ccda15d5726056b905c65006d4889f1d30c2a416,5b55e8c563595472822f0a8387f81bd4cc7e6399467ce6c88c522d149bf0aade
2df62d70650dace90356e654d8f0e149f03f56d1370275495d6283f86502ad87,482dcca5c78fd1988c999486c60c4c2f8901fd7f64afdd80f3efc108bc786fcf
c41136f7a90191a798f1a40f093912e18468b156c285d1be378ad99eaa30065d,64ec09a87742287931b219ddd10deb173c2f60d8d635ccf404b3f9ca7d69c5f6
e4e58d5e119bcde85f07c1fbe8add1a13dd22ab3e910b13cc6568d82ed537665,f956f95c402053e1ca5f47edcda3a519ac0c9f59d373ea924275a0e21317cfdc
ec57f7c410a177c06c55d24ef15c1b8d4cb612a9cc1adc95e76cac482a4c24b9,0b52305f5c9a09c9b6d723ee1d82ead7fd0eb5852b5da8f0fb23a32ab9e7c47e
ead21f8c53ee5196df0fad4a0a3dd4e5283f9c831ec3f664417cfe90b36179c9,151b0f9fc526956e10f0ef7c66fdb8422fbfac7dc8dadbe4a5168e3963b11cfb
357a86989ca2b3d1bd3a6994a2bc097648780ad338aaf0a85b11814f1df55089,f0691193ce17005be27283d258b3ed3daf0c81b4e9d88f62ce28a165cf44c025
064a11f760bac09b19afc4b3c092062e172780b47408dfa2040f8e4bebc1fa14,efc055c37229c9968fe680a14d9928c8232e387c9df2125fee3aa5e13a105d93
9b40d26922f9c5b39b5c39b0a2829aede92b9d3c10193289ee77f42f702da808,fc56d6ddbaba0820e7808ebd6d4e97cc58782fd4621dce42adaae626ce3dfcd9
6107949d7581787693d76bf64bd129f0fdfc4e84b34e5924e332be60c8f9ae83,a74afbac178efb4807065b8cfb8aae652aedce0c5f9daf701f153cc1acc333fc
dad8d2e40cd7d7ae26095d5cb905caf09843747ed0e84aa0abaafa328fb622e5,656293a6035c6b0f161cdd85c1ddb3ba28e5dbd72257314a30b6c7a5bdad7d18
8701189480d1cb6e404d6c93a2806e923b0e43d058016d7510a09bb18b0c722a,44ddd16cbde8a2e8b10fd3e8117a186d361e4d89bc14f39d497304d728997fbf
133afadafd0e3ce6efad6fb51f7765dd682b6f41a59637b15c584e79fd5647c9,d217189951cda81f29a4f377d3802ce3604f46d90247c031383885e373085f13
fef3f0c5bbb8bd8ba8961d67dc28abadd5fde7838fa87fcd863e272da1499f12,ce0a7da430de7f308f1341840456a41a8581e43e983e014f856010d367d60351
2de92188d9,b6f7bd647f6290977ed49cfa62e9712664a550abede4cb3a5fec2d394363eb8b
5c9f504ce12ae171c499676670153f6a0396c6be24a2f52a9af7ecf6d0abb278,2bcdebe70fd8a40f83f8b20dc6953e2a648e2be3a5f8f065e9cac7b48e0467dc
9f57dfdfd1f08d9db9b3509e00a3508882a7496950d6499748b99b240a8c0ae9,8bf9b6c88e1cf882695d6779c2d31588b7efe85a288ee332e8bae05756620118
d76aa8610a3a4261b4f4dc71bba106ce452103f9006299bee383d25db4a7c739,4387e3eb7bdfd1efcc3666909fec3d4c9785c48aa97070cc14452516c87077fc
406b2a8e18ef444c5bef4d336a0761d76f28e2f8f9d800af4bb4bf0252d80dd9,5bcee14c65b1ba68187c1e6e4508ac649ae71944db6a8eeef053ce6a381aee32
0eb2210f43bc356abde901e945932c80fa0cf8bd608f5c96fbfd0671eac03160,5aaa8508eadfcf315b4b573622a862052599664ae0e528677215f21bab735136
1c3bdcba719b2c7a1d2c4e1c6325881b70a1cddb1aeca26ec637a9b492005ff6,8baac3cffcc161a2b73736425c2daa9eb395fa84484d0880a7d06a08608eab4f
a9d0e5cd8e,661ed39dc98531335927182e16bf4b6367392f8ce377d31e8e4979cffa9c59b6
c7711b394707ddafd11a2970a39f6f58797250b2cd5a09febd133c39aa51c78c,50a8cd0406f5eef9ad6f10f13517b45557174e301a2303ae4d0ee40b1a568ad2
a3915a2412c6c641bb818a5b7aa911b0fa7fbe4af885168a8571d3c08cf27b0c,b0f97cba57c1a44f4a0c8cfe48fc33029975215e0af05edc1b9fb6b707ec34ca
7bf27fb1cc542eebf1e069c9b1d8d46b4ec4a013b4bd975df04d04ab0c0599b0,84b98e2790b60bc12fa22c4a50125f98a2025dbdc4ddbadbf25e1391553a7c93
c99b7b46386b34f584df6ac179fc956e0939150ffc2e30efac8f4448bd6e0b50,aa2b390669fa20cee09dbbd623c9eb0323530f67a31ab74f8138d9a47972281f
96ee5a745a8d90b7c9f83ff57d7a3f5cc6ee69f3574871bd69d51613e841fa2d,f5d895f67fb8a042e1d1fd11dd102ac35d86e2843aeaf4ade08fe22f0fb4f91b
60e2ec6a74325c11eee1ef891d0e2395e05ded9368d02c0c50475fda8c5f8bf4,319750702cbfff727204d5ab2b8dc075094b3f05b2871211bd988612a2fdd86b
307f3b0277381928436ed15c9fb5951d0683aa6ed688fa47e818e648ee0e50a1,0039445c3491fe6f81f0871959c94f7e1791af96247bf905d42d052fd5ded9aa
1d11918f1f627ed331c16a9a38666bb0e9dfa3f5b60114cd54b3556dff92961b,031b347d0932402689b6b095cc8ff3798bfa9f6f7139ebd65ec97fda342e6a84
829b23815935cda71340920753ae9ff5f85e7e18f5a0339f203184387d87e045,0b6c828394ebcd1057b2f28d87c33981eab23bdf993af273c5959345e1a14409
d5109e18b12a6bafb471be457f3be1c94e84346551e6763e5d124b8ae402afa4,30e168ca0f18d38cc6e4612b2fc658ed486320154b216008497a91bfcdc9635c
6c1a05e24aedada49372d64a4a1777f2a869b5c2b4c932c4be28c48318333d33,8f54c4aab4457cc661d36d64a12d1ba9214b6d6f5d528c02a5ac953ca76a02a2
d1ecb3a2b250f79b6d794f8cda85c40c8265aca3b17751e420546bf6d37f4a10,8928c2eb3feda56b9269c08efd15c6579fcd826c310adb7f5140e608900a3c6e
9af930b41e62acc9b20ffcb741978733ec14fa40633bc3472e4c6997429d5252,99972a05afc211309d188356ab64bea7c8033deefc8ec73240e21feb3909517e
28333481cfa9dfe08e84cae7ba35f73e715c5d84f4edf9441457e04aff27c085,ceaa772bee305456969fecfe63d6968f28a3be7d1a738e68accb9a74b2ffaf4d
c4d3a394abf45503b4e81f926db155e3ac759a28d08280d617ed2c8d8eaf3e26,e8930f3830df033813b1806d8107df803394367f670c6a0625564f700b4ad890
2a1404b67a011e7e9b1aa87ed2cd1580861d15e36a97627596848101fa843449,20e6a8e8741f4c548eeae6de72884089d3db246d407f7d1cfa3c6e9645c9c663
4438e0ae7b7219dcbb8aee553c697a68b511404a808d624676f00cdb5ed5b503,5321487dbb5e4f8bbb303b33bc75dccb89a87ea5cb4409336b43b85e05e7129f
c796e3bd8d5e265c6b46ade44c587bbf1dd057020d636939f80ef01a23da0a36,a3370b32f575cd6ea5d2d7491ad7337bce3201b94d3c411ae42ca705d750bc10
7da18a9ed6d35ad8e44b81d42313c716db78080e742d470be4d0eed04ced3c22,80af8bd4c0dd9b37857f375668b2a08c4ad28c56e1e93a9364805a1910f23f97
1229f63a418c1b3ad113070ce08d37aa369270c4e2a4ef53ad62c9beec8436ef,88cc607d37151a2126803c510d872d216c1e975c44a24a79d244100f8b8c16a6
1e646c7f31f9c1ea86f71f3877a9c2cc51cf558e2028608d34d25e402af47f5d,48dab0475c
6978806fb1e49e8201ae1deea591d2100f30fec794158946a0d5522178e989af,42c3af19f2c3c831c8825b1a912cb7da75f89f28f336f20dbc89ccbb6cff1291
40e14e5a1013ee449f4d287cb9ffeef1f80df188e60fe22c725cd011098c4246,67deb057bead0e210c18412b91fc0670d13cded61e9f11e35e5dcdd0731c62b2
9fcc8925e4d1d69332fbaf9bb5bfe449f2672faab515f1bd7e077fb57dacf072,aa6293c3a963e403a50b7a5e18cd65750ba16a607694d900dfbe1261ae67fd80
8b3f05d1e086ee978910228ce68a94548ea3200777fc11419588884371dc454b,779ce728f1589636bd38769d704858610f6f867b3cc990ef3239d91aaf729014
c7452875c45c8cd904ff23dd2c228f1e05db54c5a00cabe8ddab1751a3dba0b7,85bdafc4ab4c638ce529131ee99a16398a8150701a7ba42e481c24d7c6b28148
c68bffebce4214ecc8e07ce600412e63878220307f224e64a5fea17e3f370c77,1e526fb6ea6f2f162d38e045fea1ddb4d84049118289be21ff2bddd90ea430e1
9e1efac776a0b87735f65ee5d50d04174402adfdd3a8d51390d6d25c705f5e2b,f33902e12a14f913c3fd96553768528062e9fccdf58b7634cc1bc673caa3b807
62d7a6e2a36f989cc5e77b97804b8a82eb5a53faccc04fbeaffce1422433c8b1,5b4241e4ef4474fd95f8062b724e56da0ba89aea5a1c0e8f1e9c8dc4fcf9f9fc
48456b6d80,6ff43246905cdb7d93039ed78e111e98208cf5747d1fe57fe61e66d45f4dc74a
06a5ffbe74c139bc1f8994419dbdaed613d8018f59e52c95b10281774dc8276c,b8767332576b229344d55ebe67f38042749b105600974e04f3504fb5baf65192
c90516328fe56f6acfccac2070108237f80c24db53c3dbfe589486a92b013473,20f9a1349a054775c78eb060e0d2ad8f3b196001dda6d5c5d1aaa1619ace7fc5
126a74590e575ab2020ed93176b28c86beee897a54393df3a593e56f602ba39f,a7fb8200af91a198e6995d13f2bd88fc8b2142ea31e33ee251c402237389cb23
571e8ed96a749edafc017bf2b3345cf0867af58661e92c588eb59408eb92263a,a768db010ddb59896f9bce05a154638dfa6d4e3d8a7befda992d0f4de6ae63cf
b5171f95a2d442051bf439738775b9b0046f13a5d91e0bb6815d7835e46f0c44,3e6fb9ede94062ef3b2ef3944ee1893a8b2df2da161d5c2c30b5ec3c1c4c6d69
2ec856239df28506ce63cd9d7698c78b4ea43e9d84065b843defc20ec71b6cbd,5427027b26082af3234be802a80cad5ae9f99e814296c02157bcbc60c79a2308
b9d24f38aceeff1e82b06f4d27412ae2b36565b7ac12df65ee4b70ce2349b4a6,5c3c10fb8a523c90a0d8b27858bca45f9c5091bbb33a885a685faef89f384dff
f90f26050b9c2e4a060320b60ff1245f096c6def73249cd827acc4043d1eb2e7,37793d865c3cbfacdb9d8d157045dfdbe84743ca518e3e74b8991d81bdf975db
a7fb2a8f72d4d0243afd0c29403b5e02f9dc51e581af49ae8b6a36fc90de82aa,a82797fa872c8295802caba0164623cbf6610606f235276618942cbc49f0592b
f70ba75615e3387e6b12325138f4aef2dcac2f3f7ce238a6f633763e97eac1b8,1284bc95ec14d96f2335a71fdb48872b63d042bc30daefb3de4d2280968c7230
2ffa875727aa8d08e2a2392e22cc5dd06f299caa36c119cb653e1b52f0d68061,4456079af77797997e7deb93ea27f46a8259ab6629c91c977ea7922d90c77352
76abd81f5c1e2b1c1159b3a8dcec2bcb2d6a33c6def4f113c3a2395937b9ae42,7f5819f2047aa8a4b735d4ab67cda3b4d92f79e92ae0261ac2ffece39fdf284e
ffaaa77975eca5f40bd5ec2d0942ed2b67103ba16ddfbe32b26da1614046c8c6,b0898a700da7a1aa6c9fced5d03e1f84aeb06a8ee290eae789359a4fc605f7cb
0c755d7bb6d79a7b55bbbb88d791e4a722b468f3fb66f3bed7e226aba464c836,50472646865c4aa2e08ae885f501bb9826eee61f01ffaa0ac69b50e3a609cd6d
263db82a1c2105f32f19246f646e52803c89bc69b824bb027c8a1471991102c9,339c1f0b8d8bb58ae60ae467e3147e8ee82441625531c5562fe895620f11015f
dd6568a3185430da0928e01e354feb23cb1a15f8b430fbb182d3468847a3444f,64337ede2570a1f1cb0a1a3eca562c44054714b780613f3ac5ea765d9ae183f2
567d6f3e25a0695e78118c06a71a7a83a644d0f9cc021d31c5031e5f891182c0,d78aee9897cf71cbbd8143f02b5c89ca395ca05cd86ad17f94ebbd162359df06
8fff64368d9656fa3f43c7746e8e22c305913a046b41486c86c41c90d38309db,f8e18372d73c04453f46820103e9629c88922d8f92dd0860c35883e98f05a07d
abf0711ed052c99d80732687d271c6f05e77fb8d047607c90f3834bffc443e61,185b32b2b4
97fb2da47541cacd14b81e0b321907d1e57e1915df8e225382149598c99aa33c,39507adfc5fe10a35689226749740791e30649c4808262c2c02e9f3a3bdaf8c0
c4e905e0902c2dec018060e656d2b0fd75ba4d4dc979ac424b92e7dd08ac44aa,d2529c75dd1dd63fe1623bf722a3e007b214b09c3b3eb3bd4183e3ee24bb3369
665133863a51d27d46ef00e6ac873cde5b9741ff2cfef426676be61396e74131,be703c4a25649199a481ee48ab577d2afb6bca42e43a96f971868163065d5e47
28ff544ac58f6869654397867b5e85ad2eecaf5aef056f8de1af5f48b5dbdc7c,03145c230b02cb5f1200a4210967f5fe2c092ce65df4e4f897d1eb95dfa8f6f1
1fa301a52942f7422309bfbe4aaf7687886a9b6b28df958dbf41bad676f01c12,aeaf59dbd4f6456dce7b26064e632786158f21b06008da0cf24b949754af6829
357254f11e78e74895ac3ef13ed9cdf1f163494cc11b9db5f55388ad73e80ac1,471e58d5657fcf858fd07deb1e8581fff174654d24b16b566b35207f7a528a62
3dbc28c34aec8ee888fb71c3491c442c52e66d106bb964582845099e99302d78,3e41bb8bb0b6fb14851ee2be6dea580c134d913849e29ffe804f47e218b68f43
6deb5183a104f3776f846af6b9bc885cc831c0e716e86f4e184e9de3e472cd33,b2d5af1c544dde9b587e35ddc43e08174be1247c60ea15177ce090e45a9e2345
909d003c77e5da59ad4a3e2b8e4039aa862b9618c2820cfb84f9e5e9c4d788b6,fb09b8f05681bccdf4c059ffe234af49f4f76703d56acfb5c902040654ddfb6c
41565747774710baa0980f3bcf1f91e8363db8e6ff5dc2feaa1d14ac43993bf5,aba08929209df07e884ceeea5d01b04eadc0dcfcb8de67686f5a86e4634bcaef
17412d29a068560b0c42ab077874a7f1b270ae21c9f111142fa6a515cd1db64c,bb70cd759b163449250d05c47415d3fde46f2ec00c3a210f7d9a38b96019fb3d
746ec38521d707b237e51d1ba2268bd61f0920d16f46f05bd3fcb34fdab8fe72,c18f47c4fa9c073078f6fcf2e990c0de7bb3010e81b63145283e04f102ae3d45
e276390315b2c5613c984391dee741109330053999a4f371a6360d4c0705a7af,d5ed710dcfc32c78261526818609892ab123a2dcd9ac598c497fd099b014b36a
3683c4029b7cbcd68ac98464ef44618005f2e0e6dfa910e7a32a857d91f857e7,9546ecd005f9519e9c0dd9ae1506eed97d75aa69f7a7051bc7062c3517e380e7
a144850b285c2650c3f69d640a890929b1b4f6483964078cbeef59a8e3d9ad59,2c4aa6d38f5db37c11e44f622946c53964224e2b5032b55858fc5d0e823c738a
ca5345c909,c29285a8d9d458e9f84acd3a656faf3c289688e9d8560ebbe812fc67364a58df
2787bc2a860aee77da5f30145daffa901c2ff5ef1baecaee668f230511ac6fd9,08ea3f0633b76940d82308040f5266b6d9cf6fa883f6c37ebe8f22c0221f54d8
26ec3519e20c9943988c7154589c7798bc5c60dc15fd47025a86a31c5d25934e,48f29fce29f60e3cf9924b0119977ee6a7343b1650b9a4e6a43eb475b5fcc285
78402b4f5b06b2b120fc6ea298890a57a1af177f0aea1488a0e0079d673ee706,3bc13d3eb63a79d8a253388201a56b5c34c34402a15653d02607cec0ed275980
9927854ff6a14ef657bf694cfb24e947e2bdab4713ec3642c15c12ce3cd956cd,0138b69374fd1781af00315b88f57b18863ffbeaa5b4a2c8d2e55c5dece3009e
d75e994b1c612c5fe9cb57a709782b91f4b1f746caf4d99be688584275aba7bc,ba90241cada7d9c3d21e73b5e316bb673dcb8d78a977c54e1b2344d8083adbf7
37f8dc5c1d754a63148cb298ea2c5c8575f8a93d33eb20ffdc675c848d178f15,0fe23306e22244be1600442f2c26f4972a13acc783aadd1a4acd25dddcb78197
cb927f2d423f5beb1fc9ebd4b6f7e917d57f61a7eaea06e6734b85b6f852582c,d4faa8fdf2af3741cc53ebd9fb696d623b3ee56a74670a6e8755a2ad3cbd8114
d4daf07952a022142815ba362542f4a4a160394cd2190b3abe41170bcbae4df1,30ebcd3230d8377fa2700233cc8b4b62e3e7ebd4e1f44c121d1aebf673f9c904
b41d071885,654ac3314b017ec784bed82d5054703e8b5c248c0ddc26a7ee0dc50b1d203335
d61fd99660375c641c8f9c5c89564a90d6113336c9029dc9ec3968f807faf0b6,f44e2e469d99dc952cd4af867f15a55199045ad48e42d6ab2d2ea475c7f35b71
4d941e2eda27a73c916ad9f5796c1a1fe475ce07fd2473bb3d910bd9f2eb4c11,69b3cc63e5163f0ee5d095c85eebe3de69c642f6ccc7a05fc83c27763488fc7a
8776135befa594b3c13f2071ccdda0c152f68478d186b009c6698dac330a65bd,fdbe1868f10865e741970a15382e58465d1c866317454df3c4a208e62714ec14
6b5de683a38d76d92a84e3141002e6e5a954d7720e2384654cc4406d7901ba2a,4ee0117efa8bf8700a38ac82c269393061f4b84f664771b4c9ce843f72ee7fb8
bc459b2f7b4bc8c086ee3cf3717c92dc3aada1cd8a58f1b84ab5d6d6f4abe632,e92f4c84008230716b729fc43d58918bc6ab034f021d7c21a4d2a2db81486ef3
33cf80b770b2933a081c827e92d731173797801042caed02a6e26bc91f9fe0a5,196046a8dae6c0b9ff7d0251e01beb6015bdeee6e9bd78f84d42aed9df575d8e
f9d351e3b386f87c2acd1f071ed19ce4dfd9c251ff6065bc77d154d95855915e,c1e0437a3b040079f9caf2ada0c97cbdee7fb14893abe2d10265d851b4cda6a2
9e4485c17f82a27c01e7ec7a534651c7a7a5beeb5c60717a9ac66d1c7c3c9d0b,12d42b4619
7bdfd7196eb654b39e77dbea74ac8c29060da31118468fc69fee1547b3f307ca,6183a34efd8821c98733c82bf35bb3d41e7d0b841816e4c2cce4fb10a20b3e4f
477214c355,69922eb69b88e23c204358930e338c7fb4dc1cde25d29242042d41f1ce92647a
eb8bf23fdf0191436a1db24da102d5446be5903d8cd84904f860821de09b791b,c0309a721f0c626aff6a7e827a0aea33dad55fcfbe2bfeb60d99f1e2d3202cb1
af9002b7f88f7fdbc1f75fe752ba405ac51bf1ae884dad8b8f5d556820aa3193,a8c9732f9ab6ea7524e5cc5a8486a8657545d11f7db25139846e080299630bf2
4f95cc8f7660e009f8f45c3a359a13d1faa0d12b77295574ffe47a4a30912b94,5565484f90dfd27bc809b4d95cebcf42dc7031bd633292d04f2b4ad814150d80
1ea870d81a66dbc538968dc2fffd74af92eb38236e6f2ee76c49ee10bf14d22b,e19af5d736edb4ab8a497773f66895237fb3009f9d22ca0946c50ab8d120ef49
668d676b887464564ca6c679275a2e3715b2ae5adb2ba35fa84d3b0ce426d28e,959662605b985e59f5e9433f91e5beb96a7bedcd220323b3188f410c53966a30
00be77cbc43b3a06420fa555d43351accb71c2403b5b97d499e05d7ea62408ec,a3a40ea6cb8f3c32516a896114ed82f50764c67694f3b66e4735f9c9f52565b3
391c0dad31f7ffc3d0f8d464f06106213ea16375de5da91da467faa6a1c3f467,3049c1a9ceb5a34b6baa191c9c71cb3004ec3de74f91dc32a0644fcec4cf252d
dd9960ec6f,64286ce0aa008b7191f86c73f2eb49af6e492565c4f4cf8e89ba23429431b1b3
742321a22f67774c2fdecc02a1d3ef2a5690a0c992bcac06055b32126510647d,e96c34dfbb0e04286633c406d74e0e21521d3f83718de345a8c2bab5fd94d845
1c7adeee84ee9adffd9c663018394e8c43a794c54b631f824d2f0890da45672c,74a602b7b5d5ebf66e4cb4f9dae4394719ce3715a7873fde99e380564d59ddad
c7c85f48b36635b749476793a7980a55f46382e6c47e9cf57bc3f54a85812aaf,b0521220fb19aae48190f1787ec4b38e54deed090f8a43cc39cebc6bd678dfa9
ac6a8da5659e9f92bbb9209571b062a70f259b35b89dda9334ec3275ec9a79ed,fbcfe36340d47fc8423765279116a56d1e56f6446c5447a44ac8ea6d30bd017c
42164fe1a003d504c0183eb0e48d237a2e382ddc4662677b55a84f010eb516e3,81fd2c4baae28add453e13a11e2fd069ebf2ef31c12a67812c4f213d1530fb18
e77be57308c558bddf3361825c6809d6d63fdb6e575d15e0dae8f2ee4523f7e4,d09caf738baa87fd1f20973861a3a9f913a7d5b602c64c2f6777ca93de6648e5
83b774c634cd927a2ae188e7211e30f07ee834f13ea9772b2c96e4b039cbacfc,f23b8e4d8978e1346959dc760d7e5bccdf434c9405a4bc4d8fc55fcfaf41df7c
34ad92189ea4c4928573ac436e40586d75a520f267cb55ede118fdb8f0e2c306,17fdfccaf45fd7d963dce2c757895e73c6281a0b0746a7e20c74a35f63da71c5
67505288fa,f86bb2a3b850ac52449eb63f907dac0be7288b1fd17cfa91e13057adc69a51f7
5a56784c5446ffbbc4fccaf1148cae023b2fb56b26c84a011fd64de0f91325ce,e854ddd461e493ca921e519220f352dd8b8fd9e9342165af00b579875241d7fa
10a32fda10d60afd091b721ed551fb02bae534dea68a8d02f1df88ed08ef9152,f635b0d31d783375dcacb73097a3ed1935a03c0d492d42dd34c1830427275c22
12f161760d1abbae0d308656138bd69dd7c69ae404325fdd52deb1a7a2bbf548,4755bdbec7a923eac09a25b8071de0fb2b5651eabb8284e39215886942a0249b
bb7b9b00b47775da5ea003892e3eb8b937454e5a674f96e85b37eaf8b5f48686,50635a940c08d1a2b57dcda2909cdc614f867beb3386b5bc240abb673f459bc7
7d3c61c093d2b13dc6cd0cd7d5270e6243c1f7f649e898ac1f8c53d4c95566c9,b4336d4b3eb12af7b010798e2cd58cf81e30e9055dd7ee461ac3d2fcacf509d5
ea5eec241d1aa3e06e7674075addff55975e09fd712bfdf8403a3d3cc9f7495b,a5b5265ed5419abd919dc7314a370a5d0ce5467645503c54e9ecb6b815f7c18d
ecb19ef3e3f386e23aec3b0e3f8ff450e44dbcea7fce57ba1acc21524d81ad73,e5e65d2d9a6444701f1a8fd6955ef639316f0514cec0cb38fd3e283deb7f6296
b5835d1f2cba53bc8624b5209d9b13fa5336c79614c3c6f32610f5855fdf34d8,f047fad7fdf4ba44b473ff93ea784fe45507bd8badfdad8a5cb7e9e216afb63d
01b01cacf73ec7db987273628f2abd9b054b0e486ddcc647b9ed521035e45257,d18485a113b11282242b48b31614090ad5cb6020703180e6d00ce6c77556ac44
8e49584cf9d7699b83cd9ad1d5cbc43d68cc74f26cd5e8e48192a080db838058,e15c9eeadf8a4cec696cb31c8327e817db655b1e93d5674477c848e189d87ce5
d44906cf2cdea01d6350312b0ee75b69edb73053d7b88f9cbf5aaba793365fa5,3fc6231b5fa8695e79230fb27275874f0c749a5d36c8e9902a6436db5f88b8d6
e4e9dba4650260dc47d94134931f7606560bda4f527a25414dab1b79fea74a12,840853d6a74f1fbe595d4a0b7be675ceaefe587120a81facdbfdad1cdaf0ec50
e589f4fff3789e4b9540605c599daa0deccd25bca2b683f727b7b35cf63e2695,320993463ac069258fd20ea76b02398410eaf8d28937ff2d04435423d9b9b998
e7b63455e6569069411c88bb26fe6bd423832806b518024685a9f23e23abf629,ed69da43a68f715d87ba349d9859af5fbf108c5ee693708f79d98f23df46bf03
d611c68a069c3ceecbd5402784bfc79fcafe47a13689ed30b90ea05b4d9e80a5,3716502f5de88d5de75eaac01a082664b04360fd68d5637062b8e9198cfb03b7
5057a4b4356d9b1ff440d657f51b948ca4929d7d0ac0ae0714e66ad628404365,3e21c61cb234085a9b4f716696159bd16d74d36916734fbed329f862e9eca8a7
cf22052d1777dccd7466035a509cc1d8300e86796369c7f29e9b09d9e5b4b5d6,3af782e1ccb7c18efc2b73d6c98067b5b74c207b41e959e7bdb3aff900a4937c
917f91c0869e4b0d36c5610a8a9523586ca3a7db0014aa9eeceea631ae0a62ee,bd516abb072f38f0c96201e000e5ac435dc46785dfe96b77413f153ef93ef0e0
e5e2496a74918529d8699c5131ef2520c12e5970fa974c1b707a26582d128054,70ffe1551f4c269a69ccf108b98b08f3ad5d1f4994d1f2546b3631541a7394ba
1313746dffd887adaeb3a60b9d13e039a1e24eb10a868c4cf04274c76d85650d,3f9c4a051fb1cc290c8ddfc720099ede0b897523bfc03926a7d636afefdadbcd
6f4e1fb5242d57550283ec69b905e37f2677a4c79fce23babbc1ba5ae1192a5d,4fbf53ae328521a101c97dbdc78fff887a9ee7bcbb632deaecb4f8cdca1bb53e
9bd408d943aa2863d2a90afb5133bb9bab0f27df1f1217643a0926c215ff6686,39b6c9fb262e369dd89421f3c262fb5c16ae7428ebe6992220583695bceaa59c
f6a75f4d8a238dc43132f4aaf9f3106e339192efd3fa84b450d31318ae1dc540,9c7c5471ef13b57958e39c1332235732e52a36cc3d4e51567f60c529578df1f9
aafa15d3d0d8ef5808bbc11ae240558d06acfe7d156094fd76e87de5341ec87c,71e362739b382be314dee3d01c8adea908a81d3c58e2c7ed353e43e8e107ca7e
ca13e91787c42982679285a3fc0ed413f21dc5e365d47139dc33f6c95733b8d1,9078c9762dc4df3eaf7f818249f17547ee82bbb784ff1b31a529e8bf91c0fac6
33bd8b3472a365579513557ead8e45092efcf9b91180d797c669a296e0ee59f7,c556537dc01e61ccde332d4b7e65c2dc2b2ff132593641580618ac5685bd3963
4dfa585ebb9248abd32c6309e52b279232639b77ee520e4b8c600482ce436f58,a7e1f8056c5b5e503f9ab37b663c7a06e6fab3eb9434dcbdf3c8cf877044d9f7
48349596e468d828552a847279e6ed31c200627fa3b0673d3828704e9ff7ed04,7103ad45a49fed90db48c9bb6b22ff2f767b3e0353883ff92db12808180bf642
b4d942e8b1ee94b6cd40dcf19dded154c79412fe7b085f7812223c70eb7321c0,162f342bc4dc140d9b19e47a8a11caceae0361a59a39ac77c9c19ac37c46d66d
15b7ca16acbba8453825d933bde18042489236fca6a2813994f1325ab4fcde2e,351f9ba29362da076ab64ee2a3199e125c556e9a77ca96baba24bc4675986b7d
af1805609c0707cb0914ad3fb06fbd0a0fcd4c95fb572d1ed9c65c1ae5cdedf3,7bb5a00e1a4d3b36c5aae3deac5250acf9a17d8dd1a60f661e33ef3e3dc1e962
2e9147973730539563d5177b3739f9fab9b1dec5e0bbdf28d6d245e4792fe0d8,dea4a0641506cd5db10c526eb468a604501cc409168c17473a9d72d5c11fe298
d795cb4c1506a0a966ada607bbb4ebbcab4dc03845ff00e3d513e6f219c26704,200aa56cade9c432bb9a3e8085e921cf83abc48c26f654d6d185bbc33b1bab0b
5ba6d4f8117a848177aa6cd84c037e4bd9ffec904836253b3a24dee9e054172e,d6fb8fba0f8644cf7808fd95680b84bf010a0e4e478cf3363eb16fd88c733df0
2d40af1b93f68f4c15a25f2dfd6f7470e7191e55a1f4a17a74357f926207326e,09314d1002aec061334d70e2efb5188b3329c27dae9a96d1361a107836266fe3
d45246657cd73ccc12262c9d6e79c44f523abe7e782fad11de766727b3e6da06,bcb6b238558d233f1a9b0abdc94b534848eb161c64c548cfbdb048dccba45cb1
1650b6f9202e81a961c977b214241f09f4ef77422382f764224b8b091c19663b,9a986a5264cc248024aa1c442a7be150734f91b2f2919c52eb095fcb9c906862
de26fac85a1489f4d7f426b56adaf5f1c7a657c1dab5206beb805382f21616b5,7b17c8de47bafe84dc9dfa123fd437ace9464a2361f659db95f2c642d688e7de
7b5fd7d1422cbd6bd4ee232712db252da08f3757573cf6d4e977508aa3833ba3,deff4b5ecbce1c317eb8d219302744284217d355ae8ff546332d7b26376473e5
efca6179f88487f97679b61e2eed02144f5a1cc834874e26b018ace11291ca86,ce18c3906fb2fd9b08f169284eb4511d3602ce1132a3322ac984000ac53e1015
30cdc5be7908c24ca872b0effe6f721b7dcb6cd851820f95106107981cf35dc9,c46446d20226df6eda491b9891b67254e39c9e09718b3df2b8479616ea1c0e84
